timestamp,angry,disgust,fear,happy,sad,surprise,neutral,attention
0.6312987804412842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.696404218673706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7172439098358154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8516788722431168
0.7350261211395264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8478651086036892
0.7570385932922363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8537268199763165
0.7798562049865723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84905428439271
0.8113067150115967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8521978960653622
0.8465840816497803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8521674857437145
0.8827159404754639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8542784923369988
0.9034512042999268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8541493115059264
0.9363875389099121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854463940948456
0.9868121147155762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8567574889979134
1.0077362060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529635807838447
1.0312182903289795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8573300144748119
1.0658094882965088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8570414123482206
1.1059792041778564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8595479837830629
1.1551406383514404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8613891537513914
1.1900887489318848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8653332005844966
1.2175688743591309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8653849935641721
1.2382848262786865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8703615401677277
1.267768144607544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8705213302426468
1.324483871459961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8728758342326344
1.353987216949463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8744775270891421
1.382659673690796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8754888697787738
1.411168098449707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8753104478200294
1.4358367919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8741968391301039
1.4906163215637207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8738205813949262
1.5197367668151855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8734359939029093
1.5521795749664307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8741590503334382
1.595613718032837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8746785018766057
1.6311028003692627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8741892806970258
1.6557409763336182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873965488978705
1.693220853805542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873972304883935
1.720120906829834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8727482040663018
1.7439098358154297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8729190115827969
1.7630646228790283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8729850879630419
1.8011891841888428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8724198316403556
1.848865270614624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8713635737847708
1.8706409931182861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8725008777040228
1.895813226699829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8720721782864136
1.9351415634155273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8719385777843045
1.9685590267181396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8719294810436616
2.0035839080810547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8717117772380927
2.03427791595459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8714692559565372
2.0889604091644287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8710637049155837
2.1131205558776855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8700648649643012
2.134937047958374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8717165911963389
2.167248487472534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8694815052270775
2.2030372619628906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8709363322099062
2.241370677947998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8700309200599406
2.2745001316070557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.870662134288849
2.3060009479522705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8691958901485759
2.3469114303588867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8698845965080775
2.371868848800659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8705447843246943
2.421164035797119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8693376939710602
2.4505720138549805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8704809242932194
2.4789886474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8688678397686542
2.515472173690796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.869524437387204
2.5409674644470215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8698149171920221
2.570852279663086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695701159129434
2.6222941875457764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8701898859721637
2.6495919227600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8672466734321369
2.6861631870269775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695956971449604
2.7070178985595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8689008179701909
2.744849920272827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8703123737660146
2.7715697288513184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8689214603084485
2.8133740425109863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87034615983857
2.847163438796997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8710234773014871
2.8864567279815674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8681077360384528
2.909273624420166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8683850910053769
2.9442172050476074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8691292844755069
2.9737508296966553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868120141803739
3.003000020980835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8703620053649255
3.031104803085327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8689685791756021
3.0601017475128174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868934194205184
3.1135342121124268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8691357092737004
3.143925666809082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8674611742824414
3.172109842300415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8645347720242915
3.211672782897949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8636763334542295
3.2496211528778076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86316309537378
3.2746362686157227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864463101381256
3.317988634109497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8650866492272139
3.3402583599090576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8655659821786412
3.3624229431152344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866070288921911
3.41323184967041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8655736604687829
3.45383358001709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8653526855040405
3.487060070037842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865850583191504
3.5185577869415283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8669454419787921
3.5518226623535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8699809018390857
3.580806255340576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8707326068467136
3.6193432807922363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8740967692090349
3.6435225009918213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8741191624286151
3.6690351963043213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8735748442426747
3.6961004734039307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8733583407518464
3.7253353595733643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8732676897492774
3.7555758953094482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8737212015219518
3.89595627784729,0.12,0.0,0.41,0.09,0.1,0.04,0.24,0.87370681687861
3.9191536903381348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8731049594682129
3.974689483642578,0.15,0.0,0.37,0.18,0.07,0.07,0.16,0.8733970890655565
3.9953389167785645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8736357305336946
4.0178306102752686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8736629061126167
4.037005662918091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8730452114061411
4.057322025299072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8734399202709504
4.077758550643921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8733277336376982
4.0968849658966064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8732196364282504
4.117968797683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8730921405264107
4.137986660003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8730723938795697
4.170954465866089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8729349139562114
4.206850528717041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8732130628973178
4.238799333572388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8727317086847517
4.271186590194702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8724840397352726
4.314090251922607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8733521914996107
4.340798616409302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8726326211065243
4.375155210494995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8728223124222994
4.401818037033081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8726653510036768
4.459065914154053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8705034854881766
5.129692792892456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8647279729311892
5.15752100944519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8622858796106605
5.1845996379852295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8553201435000302
5.210724592208862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8536026656217268
5.238452672958374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855563914966681
5.265714645385742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8568684129496543
5.287076950073242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8579518985737091
5.335384368896484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8579460470776684
5.364628791809082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8573404080504682
5.398209810256958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8576448559313379
5.430976629257202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8578990614774102
5.4614198207855225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8572123581910409
5.490524530410767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8568057024493999
5.528558254241943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8573689386370904
5.557214260101318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8561871034816495
5.59248948097229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557456586425287
5.626605272293091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8563170176539613
5.658556699752808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8565145895977435
5.690739870071411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854633678995469
5.71787691116333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8555338026760676
5.755420684814453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8533885560946459
5.821861267089844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8531172224309042
5.8539063930511475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8522221571868931
5.884834051132202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8524938341398134
5.913158416748047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8517480920072288
5.945396184921265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8520312491831838
5.972937107086182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.852516896836357
6.006058216094971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8521917454036003
6.059516429901123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8523763694912814
6.098567008972168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8524458045034111
6.1358044147491455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8527305317064757
6.15911602973938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8519126858897638
6.181823968887329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8526532494844863
6.207169771194458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8516940009836931
6.226290225982666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.852322028421316
6.24804162979126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8521249067017176
6.283727645874023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8521775067909714
6.345024347305298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8517640331398251
6.37697172164917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8517561923807707
6.400882005691528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8515271193249287
6.441692590713501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8513666253284583
6.467059135437012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8515021828833209
6.49388313293457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8517432830503655
6.54143762588501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8512251442513256
6.594417095184326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8509862777574452
6.6261374950408936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8506704561765488
6.65976357460022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8509855880716672
6.6940906047821045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8508445224065719
6.726149320602417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8507891500712218
6.764655113220215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8508327566097078
6.7891809940338135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8510825663038053
6.814006805419922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8512141949566603
6.83612847328186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8509944458235517
6.859255313873291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8509158536839926
6.8803465366363525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8517058314167961
6.9155049324035645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8509718847926988
6.945634841918945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8505032341885194
6.979857921600342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8502458704600151
7.015701055526733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500972919147145
7.061915159225464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8499007042759701
7.092433452606201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8491298332266786
7.138271331787109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8495229749704654
7.162651538848877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8509530330988122
7.190466403961182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8505512033250746
7.219853639602661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8506788322541089
7.256898641586304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8505739022916403
7.286446809768677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8505736183418827
7.32515811920166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8508246804008026
7.3600969314575195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.850808695302619
7.402853488922119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8506978702375767
7.42813515663147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8507283660293179
7.46614933013916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8506504628711908
7.49064302444458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8511094010495582
7.528229236602783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8507253843571556
7.5555830001831055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8507180491816229
7.5829176902771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8497075971541129
7.621793270111084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.850966742364471
7.6748692989349365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8502279199980922
7.698843955993652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8506177253882266
7.720336198806763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500823801189018
7.7948057651519775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851106851200703
7.828012943267822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8501716195636733
7.864902496337891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8504905188961914
7.893721342086792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8504113546562355
7.923536539077759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.850307354620037
7.966989278793335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500886347085519
7.991306781768799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500830838815754
8.0139319896698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8490687001116588
8.035179853439331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8499967886524304
8.056443929672241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496467294063608
8.078197479248047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8503989831116774
8.115620374679565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8499026251529032
8.138320922851562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8502363265178068
8.193166732788086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8495773089089788
8.213002443313599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8498584340495224
8.241579532623291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8487199493293988
8.276764631271362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8510062397186997
8.330291748046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8487692731156068
8.34897232055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8488659591365999
8.38378620147705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8499404882407211
8.410990476608276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8493244582103266
8.44690465927124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8491722882319188
8.489735841751099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8486977191733514
8.526830673217773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851188188451748
8.554812669754028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8497530772457904
8.582821130752563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8508427711955048
8.610248565673828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8505666944418776
8.656020402908325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8501326329759082
8.679449796676636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8508265001171419
8.70716667175293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8508577031753426
8.77531361579895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851502631540432
8.813847780227661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8513638197673288
8.859496593475342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8521153900813103
8.900309085845947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528693834430634
8.925381183624268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528084106569681
8.9657461643219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8544266415948281
8.990307092666626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529053896352041
9.01262640953064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8549195872172235
9.034328937530518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8545577184493078
9.057575464248657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8552005206699995
9.078184127807617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8539166724736289
9.117692708969116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855835101204642
9.15372920036316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8546552628550138
9.187276363372803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8554494237353618
9.218087434768677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8542781477490791
9.249296188354492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564711470510615
9.281916618347168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8548932740985853
9.316624164581299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8566538426116443
9.345293998718262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855005419356705
9.38020396232605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8562991417856476
9.404562950134277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8548739830441234
9.462153673171997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8562988063268866
9.492076396942139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8548650172836718
9.53091549873352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8563229593532959
9.559573650360107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8546504907852641
9.587751626968384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8560251006965698
9.629586696624756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8546422171787155
9.657812118530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8560164275669405
9.685864210128784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8558438185121242
9.716458559036255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8562815791154126
9.743799448013306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8556009431019727
9.77481198310852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.856031490081522
9.822766542434692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564015144915427
9.861822605133057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8566682923623457
9.88933777809143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8538161340427779
9.922917366027832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8494698149302224
9.9452223777771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8494000766871466
9.990224123001099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8503569682434682
10.015803337097168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8521402807812121
10.055134534835815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8526565329156288
10.086962699890137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8525664898712827
10.110288143157959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8533824772447887
10.179916858673096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8531218163121388
10.214266538619995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8531207048106397
10.248560905456543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8537398019600122
10.282516241073608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8536701195935881
10.325412511825562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8536692904071502
10.37349534034729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8538625089240492
10.395080804824829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8542591560108124
10.425031661987305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854633321303836
10.449050903320312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8546564298932158
10.472275972366333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8547324083910761
10.493446588516235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8551985260554372
10.514487743377686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8551791582908072
10.543555498123169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8549473340219889
10.569067001342773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8541768651469226
